text,label
농지관리 위원회 심사확인서 1부,0
의견서 1부,0
농지전용 허가 신청서 3부,0
수신,1
농지기반시설,1
문서번호,1
근린생활시설,1
조속히,1
진영리,1
민원,1
제목,1
산업,1
농지전용허가,1
의견,1
부원동,1
지연되고,1
바람니다,1
서상동,1
회시되지,1
담당,1
숙박시설,1
농지개량조합,1
김해시,1
회시,1
취급,1
대중음식점,1
시행일자,1
저촉여부,1
산업 51311- '67,0
김해시 서상동 258번지 부 군 수,0
농지전용허가 신청에 따른 의견 회시 축구,0
51311,0
취급,0
94 . 9 .,0
류태열,0
의견회시 요청,0
농지기반시설에 대한 저촉여부,0
민원처리가 지연되고,0
농지전용허가 신청한 사항,0
김해시,0
부원동,0
서상동,0
진영리 797번지 외 1필지,0
농지개량조합,0
근린생활시설 (대중음식점 및 숙박시설),0
대중음식점,0
숙박시설,0
농지기반시설,0
저촉여부,0
회시되지 않아,0
민원처리가 지연되고,0
조속히,0
바람니다,0
담당,1
수신,1
문서번호,1
침부,1
전화,1
제목,1
시행일자,1
내용,1
(0525)32-2411,0
류 태 열,0
산업 51311-(40,0
94.09.,0
창원 군대산면제동리 260-1,0
농지전용히가 신청에 따른 의견조회,0
농지전용히가 신청서 사본 1부,0
주소,1
전화번호,1
신청사랑,1
수신,1
전숨,1
문서번호,1
허가,1
신청인,1
전학,1
제목,1
시행일자,1
신청서류,1
김해시 부왼등 61-1,0
(0525)32-2411,0
(0525)36-7978,0
산업 51317-|:0,0
94./0.,0
김해군 친영습 하제리 218 번치,0
김해근 친형 은면 진경리 24,0
약해군 진영습 하제리 2/8 버치,0
능지전응허가,0
귀하가 제출한 능지전응히가 신청은 민원 1희방문처리제드에 의둠 신속히 처리된 민원으트서 능지브전 및 이은데 관한 법률 제 4조의 규청에 의히 다음과같이 스건부 허가하으니 천가건이행 및 제반법구틀 철저히 존수하시기 바람리,0
수신,1
제목,1
사업계획서,1
달성일로부터,1
전용목적,1
토지 등기부,1
건축허가 신청시,1
등분 트지사움승탁서,1
전용부담금,1
청부,1
우리군 (지적과 )에 지목변경 신청하여야 합니다,1
남입 통지서에,1
아래의같이 감득공무원올 임명,1
허가조건,1
능지전응허가표시판 및 착궁통보서식 1부,1
능지전응허가증,1
지역개발공채,1
능지전용허가증,1
원율 구입한 영수증 및 농어춘진홍금사예서,1
대체농지조성비,1
코혀 음면장은 몇철러가증사본,1
극트이움계획 확인서,1
원율 금웅기간,1
우리근,1
수인처,1
등분 트지대장,1
,0
,0
3450. 0270,0
,0
,0
,0
,0
(농   축   수협 ) 납부하시고 영수증올 지참하여 군청 산업과에서 허가증올 수렁하시길 바라여,0
,0
30일이내에,0
,0
,0
,0
,0
,0
(인감증명),0
,0
,0
(제 3안),0
수신처참조,0
능지전응히가 통부,0
권영 음연 진영 리,0
명시민 허가조건 및 제반법구클 위반 하지양도 록 지도  감득에 철저률 기하고 착궁 및 존금시 착금보고 및 : 존금보고클 ` 장구 하기 바라다,0
스식; 확민 점검트록 조치바람,0
사분 1부,0
내무 과장 (감사제 )  저무과장  도시과장  환경보효과장  축산각장,0
주소,1
담당,1
수신,1
문서번호,1
전용면적,1
신청사항,1
위치,1
첨부서류,1
허가면적,1
허가위치,1
전화,1
허가조건,1
신청인,1
제목,1
시행일자,1
면적,1
당초,1
621-010 경남 김해시 부원동 61-1,0
(0525)32-2411,0
류태열,0
51311-156,0
94.10,0
농지전용변경 허가,0
부산시 동래구 온전동 707번지,0
김해군 주촌면 선지리 568-1번지 외 1필지,0
1 426㎡,0
모직물 직조업,0
신발부품 제조업,0
부산시 동래구 온전동 707번지,0
조건부 허가하오니 허가조건 이행 및 제반법규를 철저히 준수하시기 바랍니다.,0
김해군 주촌면 선지리 568-1번지 외 1필지,0
1 426㎡,0
건축허가,1
토지 등기부 등본,1
재무과장,1
직조업,1
전용국적,1
주촌면,1
국토이용계획확인서,1
모직물,1
주촌면장,1
사업계획서,1
농지전용허가 표시판 및 착공통보서식,1
농지전용변경 허가증,1
착공보고 및 준공보고,1
감독공무인,1
토지사용승각서,1
허가조건,1
도시과장,1
허가조건 및 제반법규칙,1
농지전용변경허가 통보,1
토지대상 등본,1
저용목적,1
환경보호과장,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
수신,1
문서번호,1
처리,1
제목,1
리,1
봄,1
번호,1
성명,1
지목,1
법률,1
1.16,1
1.46,1
지번,1
용도,1
청지,1
신청사항,1
의견서,1
자료,1
청자,1
농지관리위원회,1
74,1
우편번호,1
신청서,1
담당,1
참조,1
기타,1
신청면적,1
심사확인서,1
전송,1
지적,1
전화,1
촌,1
면,1
동지예고,1
민 원 서,0
1:9410 '7,0
주촌면 천곡리,0
623-840,0
(0525) 31 -1485,0
38-6685,0
구수진,0
주촌51300,0
김 해 군 수,0
8714,0
산 업 과 장,0
농지 전 용허허 가신 청서 승부,0
농지의 보전 및 이용에 관한 법률 제4조 및 동법 시행규 칙 제6 조 2항의 규정에 의하여 농지 전용하가 신청서클 승부합니다,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
1 부,0
1부,0
농지 전 용항 가 신 청서 거부,0
,0
,0
,0
,0
,0
,0
담당,1
수신,1
참조,1
1,1
문서번호,1
전송,1
2,1
첨부,1
가,1
전화,1
제목,1
시행일자,1
내용,1
(0525)301-1351,0
(0525)361-978,0
배병갑,0
지경 55142~2027,0
94.9.7,0
부산시 동래구 온전동 707,0
한일산업 대표 처리과람,0
공장설립 신고수리 통보,0
귀하께서 신청하신 공장설립 신고에 대하여 공업배치및공장설립에 관한 법률시행령 제19조 2항의 규정에 의거 별철과 같이 수리하고 공장설립 신고 확인서를 교부하오니 제반법규 준수 및 조건사항을 이행하여 주시고  또한 지방세법 제165조에 의한 면세는 본군 재무과에 제출하시기 바라며.,0
다음 절차로서 농지 전용 허가 신청하실때는: 공장설립 신고시에 제출하신 다음의 서류는 제출하지 않아도 되며  민원 방문처리 제도 실시에 따라 단축 처리된 민원임을 알려드립니다.,0
지상권 설정권자의 동의서 및 인감증명원,0
수신,1
전용목적,1
최가조건,1
철부,1
문서번호,1
허가위치,1
전용록적,1
신청인,1
제목,1
신청위치,1
면적,1
51311408,0
능지전응히가 건의,0
립해시,0
전하동 500-3 번지,0
필반 목재 가공업,0
농지전용허가증(안),0
김해시 전하동 500-3 번지,0
킬해군 상동 음면 우계 1 0 241번지의 필지,0
53,0
일반 목재 가공업,0
능지전용허가증,0
음면장,1
감독 공무원,1
통보,1
이용계획 확인서,1
건축허가 신청,1
사업계획서,1
능지전용허가프시판 및 착공등보서식,1
토지대장등본,1
경제계,1
남입 통지서,1
원율 구입한 영수증,1
토지사용승락서,1
허가증 수령,1
금웅기관,1
능지전용허가증,1
지역개발공채,1
서류 목록,1
결제,1
필지,1
전용득적 달성일,1
토지등기부등본,1
수신처,1
30020,0
능어촌진홍공사에서 통보관,0
대체능지조성비; 전용부담금,0
(능  축  수협),0
군청 산업과에서,0
30일 이내에 우리군(지적과)에 지목변경 신청하여야 합니다.,0
능지전용허가 신청시에 구비하여 제출하신 다음서류는 철부하지 않으셔도 됩니다.,0
능지전응히가 통보,0
우리군사동운면 우제 리 /094-1 번지 의 필지가 능지전응하가 되기에 통보하니 업무에 창고하기 바람.,0
별철 허가증사넘에 덩시민 허가조건 및 제반법규률 위반하지 않도록 지도감득에 철저클 기하고  착공 및 준공시 착공보고 및 준공보고 틀 정구하기 바라덕,0
아래의 같이 감득공무원 올 임명하니 수시 점검하도록 조지 바람,0
직 상 동 면,0
사분 1부.,0
,0
,0
,0
,0
(인감증명),0
,0
1부.,0
수신,1
진달,1
관천 법률,1
문서번호,1
놈지관리위원회,1
제목,1
처리하여 주시기,1
상 동 51311,0
김 해 군 수,0
농 지전용 허가 신 청서,0
리해시 전아주,0
제 4조의 규정에 의거 놈지전용히가신 청이,0
임시 확인 서 척부,0
바람니다 .,0
주소,1
담당,1
전용목적,1
문서번호,1
필지,1
전송,1
신청사항,1
위치,1
전화,1
허가조건,1
신청인,1
시행일자,1
경남 김해시 부원동,0
(0525)32 2411,0
36 1978,0
류태열,0
산업 51311 1713,0
94 . 11 .,0
김해군 한림면 금곡리 362 번지,0
김해군 한림 음면 금곡리 번지 외,0
543,0
필반 목재 가공업,0
농지전용히가증 이면기재 사항과 같음,0
[제 목] : 농지전용히가 통보,1
사업계획서,1
원율 구입한 영수증 및 농어춘진궁공사에서 통보한 납입통지서에 의거 대체농지조성비 전용부담금,1
국토이용계획 확인서,1
점부 : 농지전용히가표시판 및 착공통보서식 1부.,1
속 직 위 명 한 팀 면 살,1
우리군 한젊음면 금곡 리 번지 외 필지가 농지전용히가 되있기에 통보하니 업무에 참고하기 바람 .,1
토지대장등본,1
내무과장(감사계)   재무과장   도시과장   환경보효과장 한림 음면장,1
토지사용승락서 (인감증명),1
건축허가 신청시 농지전용히가 신청시에 구비하여 제출하신 다음서류는 철부하지 않으서도 덥니다 .,1
[제 3 안],1
지역개발공채,1
[수   신],1
착공 및 준공시 착공보고 및 준공보고틀 징구히 ; 바라여 아래와같이 감독공무원올 임명하니 수시 점검하도록 조치 바람,1
농지전용히가증 사본 1부.,1
한립 음면장은 별점 허가증사본에 명시원 허가조건 및 제반법구률 위반하지 않도록 지도감독에 철저률 기하고  ,1
토지등기부등본,1
4.463.466 원율 금웅기관 (농   축   수협) 에 남부하시고 영수증올 지참하여 군청 산업과에서 허가증올 수렁하시길 바라며 전용목적 달성일로부터 30일이내에 우리군(지적과)에 지목변경 신청하여야 합니다 .,1
수신처 참조,1
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
None,0
참조,1
수신,1
김해군 한림면 장방리,1
문서번호,1
전화,1
처리기한,1
농지 전용 허가 신청,1
점부,1
제목,1
시행일자,1
다 4624-  87,0
333 - 5,0
42,0
한림 51311-2540,0
1994. 10,0
김 해 군 수,0
산 업 과 장,0
농지 전용 허가 신청서,0
농지 보전 및 이용어 관한 법률 시행 규칙 제6 조의2   제1항의 규정에 의거 별점과 같이 진달 하오니 처리하여 주시기 바람니다.,0
농지 전용 허가 신청서 4부.,0
전용목적,1
문서번호,1
위치,1
취급,1
허가조건,1
신청인,1
허가위치,1
시행일자,1
면적,1
산업,0
군,0
94 . /1 .,0
리해 주름변   향동리 국47 번지,0
김해군 주름음면 향동리,0
698,0
구조금속 제조업,0
김해군 추촌 음면 향동리,0
농지전용허가증 이면기재 사항과 같음,0
건축허가,1
사업계획서,1
국토이용계획 확인서,1
허가증사본,1
농지전용히가표시판,1
토지대장등본,1
전용부담금,1
토지사용승락서,1
금웅기관,1
주출음면,1
지역개발공채,1
대체농지조성비,1
농지전용허가증 사본,1
군청,1
지목변경,1
토지등기부등본,1
감독공무원,1
농지전용히가 통보,1
수신처,1
,0
,0
,0
(농   축   수협),0
산업과,0
신청하여야 합니다,0
신청시 농지전용히가 신청시에 구비하여 제출하신 다음서류는,0
,0
,0
,0
(인감증명),0
,0
및 착공통보서식 1부.,0
,0
양동 리 25 번지 외 필지가 농지전용히가 되없기에 통보하니 업무에 참고하기 바람.,0
명시된 허가조건 및 제반법규를 위반하지 않도록 지도감독에 철저히 기하고  착공 및 준공시 착공보고 및 준공보고를 징구하기 바라며 아래와 같이 감독공무원을 임명하니 수시 점검하도록 조치 바람,0
주 굳 면 산호 경제 계미,0
1부,0
내무과장 (감사계)  재무과장  도시과장  환경보호과장 주촌 음면장,0
주소,1
담당자,1
지번,1
신청면적,1
용도,1
공장,1
문서번호,1
농지관리위원회,1
전송,1
농지전용허가신청서,1
지목,1
의견서,1
전화,1
법률,1
처리,1
번지,1
제목,1
94. 11.4,0
우623-840 /김해군 주촌면 천곡리 728-2,0
(0525) 31-1485,0
38-6685,0
구수 진,0
주촌51300,0
농지전용허가신청서 승부,0
농지의 보전 및 이용에 관한 법률 제4조 및 동법 시행규 칙 제6조 2항의 규정에 의하여 농지전용허가 신청서 승인합니다.,0
지,0
성명,0
리,0
지적,0
75  628  67  30,0
침부,0
심사확인서 1 부.,0
1부.,0
4부.,0
수신,1
문서번호,1
농지전용허가 신청서,1
신청인,1
허가위치,1
제목,1
전용목적,1
위치,1
법률,1
김해군,1
주소,1
신청사항,1
전용목적(허가),1
허가조건,1
담당,1
필지 면적,1
전화,1
농지전용허가증,1
허가통보,1
시행일자,1
621,0
010 경남 김해시 부원동,0
(0525)32 2411,0
류태열,0
51311-1252,0
94. /1 .,0
농지전용허가 건의,0
농지보전 및 이용에관한 법률 제4조의 규정,0
진계면 담안리 509 번지,0
김해군 권데움면 답안리 48 / 번지 외,0
655,0
기계식 동력 전달 공치 제조업,0
1부,0
1부,0
집해군 진계면 답깐리 569 번지,0
농지전용허가 통보,0
김해군 진례 울면 답소리 4삼1 번지 외,0
6소소,0
기계식 동력 전달 징치 제조업,0
농지전용허가증 이면기재 사항과 같음,0
음면장,1
차자 원율 구입한 영수증,1
농지전용허가 통보,1
지목변경 신청,1
건축허가 신청,1
허가증사본,1
제출서류,1
전용목적 달성일로부터 30일이내,1
업무에 참고,1
전용부담금,1
준공보고,1
농지전용허가 신청,1
군청 산업과,1
착공 및 준공시,1
수시 점검,1
허가조건,1
금웅기관,1
지역개발공채,1
대체농지조성비,1
착공보고,1
법규 위반,1
우리군,1
농지전용허가증 사분,1
감독공무원,1
,0
,0
,0
,0
(농  축   수협),0
,0
,0
,0
,0
,0
,0
실계울면 담 안 리 48 1 번지 외 필지,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
1부.,0
농지전용허가신청,1
사행일자,1
진리면,1
농지전용허가신청서,1
불임,1
처리기한,1
진례면,1
9,0
94 . 10. 15 .,0
진달,0
담안리 509 번지,0
담안리 481 번지,0
있어,0
1. 농지 전용허가 신청서 1 부 2. 토지 셋가 조서 1 부,0
담당,1
전용목적,1
문서번호,1
위치,1
허가조건,1
신청인,1
허가위치,1
료태열,0
산업 51311,0
집해,0
김해군 한림면 신천리 269 번지 외,0
시설 (대중음식점) 건립,0
김해군 한림면 신전 리 964 번지의,0
능지전용허가증 이면기재 '사항과 같음,0
수 신,1
2 1994 {군 권 숙시전,1
사업계획서,1
국토이용계획 확인서,1
찬련 음면장은 별점 허가증사본에 명시된 허가조건 및 제반법구클 위반하지 않도록 지도감독에 철저지 기하고 착공 및 준공시 착공보고 및 준공보고틀 징구하기 바라며 아래와같이' 감독공무원올 임명하니 수시 점검하도록 조치 바람,1
규 원율 구입한 영수증 및 농어춘진홍공사에서 통보한 납입통지서,1
토지대장등본,1
우리군- 한집음면 쇼전 리 365 번지 외 필지가 농지전용히가 되,1
토지사용승락서 (인감증명),1
김 해 군,1
칸립 음면장 설재,1
건축허가 신청시 농지전용히가 신청시에 구비하여 제출하신 다음서류는 철부하지 않으서도 돕니다.,1
지역개발공채,1
농지전용허가증 사본 1부.,1
점부,1
제 목,1
토지등기부등본,1
수신처,1
수신처 참조,1
,0
대체능지조성비; 전용부담금 9.8/5.34 0 원올 금웅기관 (농 축; 수협) 에 남부하시고 영수증올 지참하여 군청 산업과에서 허가증올 수렁하시길 바라머 전용목적 달성일로부터 30일이내에 우리군(지적과) 에 지목변경 신청하여야 합니다.,0
,0
,0
,0
,0
,0
,0
농지전용허가표시판 및 착공통보서식 1부.,0
,0
,0
농지전용허가 통보,0
기에 통보하니 업무에 참고하기 바람.,0
,0
,0
,0
내무과장 (감사계)  재무과장  도시과장  환경보호과장,0
,0
,0
우,1
담당자,1
의견조회,1
부산지방국토관리청,1
문서번호,1
산업,1
부산시,1
전송,1
가감속차선,1
전화,1
제목,1
시행일자,1
이선특,0
601-012,0
동구,0
(051) 467-0141~5,0
468-4761,0
58710,0
1994.10.31,0
농지전용허가 신청에 따른 의견조회에 대한,0
51311-1619('94.10.17)의 관련입니다.,0
귀군 한림면 신천리 769-1번지내 근린생활시설 (대중음식점)건립을 위한 농지 전용 허가 신청에 따른 의견조회에 대하여는 대중음식점이 건립되면 차량의 진출입이 예상되므로 4차선 도로로 통행하는 차량의 흐름에 지장을 주지 않도록 진출입로에 가속차선(가속차선  감속차선 35  차선쪽 3.0 이상) 설치하여야 하여 철부문 위치도에 의하면 가속차선 예정지 위치에 신천주유소 감속차선이 기 허가되어 설치되어 있으므로 신천주유소 관계자와 상호 협의하도록 하여 분쟁이 발생되지 않도록 하여야 할 것입니다.,0
이와 같은 가감속차선 설치시에는 도로법 제 40조의 규정에 의거 별도의 도로 점용허가(폐 국도부지인 769-2  769-3번지 일부 면적 포함)를 받도록 하여 주시기 바랍니다.,0
,0
우,1
담당자,1
귀군,1
문서번호,1
산업,1
부산시,1
전송,1
전화,1
제목,1
시행일자,1
끝,1
이 선 특,0
601-012,0
동구 초량 2동,0
(051) 467-0141~ 5,0
468-4761,0
도계 58710-,0
1994.10.20,0
의견조회에 대한 중간 통보,0
51311-1619( ' 94.10 17)의 관련입니다.,0
한림면 신천리 769-1번지내 근린생활시설 (대 중음식점) 건립을 위한 농지전 허가 신청에 따른 의견조회에 대하여는 현장조사 및 검토에 시일이 소요되므로 '94.10.31까지 회신하겠으니 그리야시기 바랍니다.,0
부산지방국토관리청: 장,0
담당,1
수신,1
참조,1
문서번호,1
내용,1
첨부,1
날짜,1
전화,1
우편번호,1
제목,1
시행일자,1
지역,1
621-010,0
김해시,0
(0525) 32-2411,0
류 태 열,0
산업 51311-1619,0
94.10.,0
부산 동구 초량 2등 296,0
부산지방국토관리청장,0
능지전용허가 신청에 따른 의견조회,0
10. 17,0
참조,1
끝,1
신,1
정직,1
문서번호,1
처리기,1
전송,1
위치,1
서유,1
전화,1
점부,1
주,1
팀,1
제목,1
시행일자,1
내용,1
,0
성실하게 봉사하다,0
94-64 .꺼,0
면,0
623 - 870 김해군 한림면 장방리 333 - 5,0
42- 6301~ 3,0
3601,0
51311-2아,0
1994. 10. 11.,0
김 해 군 수,0
산 업 과 장,0
농지 전용 허가 신청서,0
김해 군 한림면 신천리 784번지,0
농지 전용 허가 신청이 있어 농지 보전 및 이용에 관한 법 률 시행 규칙 제6 조의2 제1항의 규정에 의거 별점과 같이 진달하 오니 처리하여 주시기 바랍니다.,0
농지 전용 허가 신청서 4부,0
,0
주소,1
담당자,1
전화번호,1
관련문서번호,1
이장,1
문서번호,1
위치,1
결과,1
제목,1
시행일자,1
요구사항,1
이 선 특,0
부산시 동구 초량2동 296번지,0
(051) 467-0141~5,0
58710-164,0
1994. 8. 18.,0
김해군 한림면 신선리 772번지,0
채 쭉,0
방음벽 설치위치변경 통보,0
58707-1491('94. 7. 29),0
방음 벽설치 위치변경요구,0
요구하신 위치로 변경설치,0
주소,1
담당,1
필지면적,1
전용목적,1
철부,1
문서번호,1
신청사항,1
위치,1
허가위치,1
전화,1
허가조건,1
신청인,1
제목,1
시행일자,1
경남 김해시 부원동 621-010,0
(0525)32 2411,0
류태열,0
산업 51311-1706,0
94 11,0
농지전용히가 '건의,0
칸림면 신전리 153-3 번지,0
4,0
김해군 한림면 신전리 146-번지 외,0
441.5교,0
종고서설 (오사체) 건립,0
김해군 한림면 신전리 146-번지 외,0
능지전용허가증 이면기재 '사항과 같음,0
구비하여 제출하신 다음서류,1
농지전용허가증 사본,1
지도감독에 철저름 기하고,1
착공 및 준공시,1
전용목적 달성일로부터 30일이내,1
업무에 참고하기 바람,1
농지전용히가 통보,1
감독공무원,1
전용부담금,1
수신처,1
지역개발공채,1
,0
03/:986 원율 금웅기관 (농  축   수협),0
우리군(지적과) 에 지목변경 신청하여야 합니다.,0
,0
,0
,0
착공보고 및 준공보고틀 징구하기 바라려,0
한 김 먼 선0 꼬자 계 ??,0
1부,0
참조,1
수신,1
담당자,1
주소,1
농지전용허가신청,1
문서번호,1
전화,1
처리기한,1
점부,1
제목,1
시행일자,1
주323-470 김해군 한림면 장방리 333-5,0
42-6301~3,0
한림 51311-2547,0
1994.10.20,0
김 해 군 수,0
산 업 과 장,0
커뻐로,0
농지 전용 허가 신청서,0
김해군 한림면 신천리 153-3번지,0
농지 보전 및 이용에 관한 법률 시행규칙 제6조의2 제1항의 규정에 의거 별점과 같이 진달하오니 처리하여 주시기 바랍니다.,0
농지 전용 허가 신청서 4부,0
수신,1
문서번호,1
허가필지_면적,1
허가전용목적,1
신청인,1
허가위치,1
제목,1
전용목적,1
농지보전법,1
주소,1
신청처리,1
제목_통보,1
신청사항,1
필지_면적,1
허가조건,1
담당,1
전송,1
전화,1
점부,1
시행일자,1
김해시 부원동 61 1,0
(0525)32 2411,0
36 1978,0
태열,0
산업 51311 ~1707,0
94,0
농지전용히가 건의,0
농지보전 및 이용예관한 법률 제4조의 규정에의하여 우리군 관내에 다음과같이 농지전용히가 신청이있어 현지조사 및 일건서류 검토한바 적법하다고 판단되므로 농지 전용허가코저 건의합니다.,0
#스거,0
김해군,0
16,0
가족 갑쉬 시* 체닫벼,0
1. 농지전용히가증(안) 1부. 2. 능지전용하가 신청서 1부.,0
사4{ 깜사꽤 젊소리 560 뼈:,0
능지전용히가 통보,0
귀하가 제출한 농지전용히가 신청은 민원 성 회방문제도에 의해 신속히 처리된 민원으로서 능지보전 및 이용에관한 법률 제4조의 규정에의해 다음고같이 조건부 허가 하오니 허가조건이행 및 제반법구칙 철저히 준수하시기 바람니다.,0
김해군,0
56,0
가죽갑다 신싸제조미,0
능지전용허가증 이면기재 사항과 같음,0
농지전용허가증 사본 1부,1
재무과장,1
건축허가 신청시 농지전용허가 신청시에 구비하여 제출하신 다음서류는 철부하지 않으셔도 됩니다,1
농지전용허가 통보,1
내무과장 (감사계),1
사업계획서,1
국토이용계획 확인서,1
토지대장등본,1
전용부담금,1
토지사용승락서 (인감증명),1
필지가 농지전용허가 되기에 통보하니 업무에 참고하기 바람,1
전용목적 달성일로부터 30일 이내에 우리군(지적과)에 지목변경 신청하여야 합니다,1
도시과장,1
원율 금웅기관 (농  축 수협) 에 납부하시고 영수증을 지참하여 군청 산업과에서 허가증을 수령하시길 바라다,1
지역개발공채,1
음면장은 별점 허가증사분에 명시된 허가조건 및 제반법규를 위반하지 않도록 지도감독에 철저히 기하고 착공 및 준공시 착공보고 및 준공보고를 징구하기 바라며 아래와 같이 감독공무원을 임명하니 수시 점검하도록 조치 바람,1
농지전용허가표시판 및 착공통보서식 1부,1
원율 구입한 영수증 및 농어촌진공사에서 통보한 남입통지서에 의거 대체능지조성비,1
토지등기부등본,1
환경보호과장,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
주소,1
수신,1
처리요청,1
거주지,1
침부,1
전화,1
법률,1
제목,1
시행일자,1
화강남 김해군 상동편,0
(0525) 23-6733,0
1994.10.25,0
김해군수,0
농지전용 허가신청서 진달,0
양산군 용상편 평산리 568번지,0
농지보전 및 이용에 관한 법률 제4조,0
농지전용 허가신청이 있어 농지관리위원회 심사 확인서 침부 진달하오니 처리하여 주시기 바랍니다.,0
농지전용 허가신청서 4부,0
수신,1
문서번호,1
제목,1
시행일자,1
내용,1
55142~2236,0
94 . 10 . 4 .,0
양산군 웅상면 평산리 568,0
공장설립 신고수리 통보,0
귀하께서 신청하신 공장설립 신고에 대하여 공업배치및공장설립에관한 법률시행령 제 19조 2항의 규정에 의거 별철과 같이 수리하고 공장설립 신고 확인서클 교부하오니 제반법규 준수 및 조건사항울 이행하여 주시고 또한 지방세법 제 165조에 의한 면히세는 본군 재무과에 납부하시기 바라며   다음 절차로서 농 지 전 용 허 가 틀 신청하실때는 공장설립 신고 시에 제출하신 다음의 서류는 철부하지 않아도 되미   민원 (회 방문처리 제도 실시에 따라 단축 처리된 민원임올 알려드컵니다 . 가: 부지사용승락서릿인감증명원 점 부 : 1. 공장설립 신고 확인서 1부_ 2 . 조 건 사 항 1부.,0
approval,1
purpose,1
person_in_charge,1
location,1
address,1
phone,1
area,1
fax,1
title,1
requester,1
application_details,1
document_number,1
김해,0
621 ` 010 경날 김해시 부원동 61,0
(0525)32 2411,0
36 1978,0
료태열,0
산업 51311-1708,0
농지전용히가,0
뒷신 * 삼각 % 399 -) 번치,0
김해군 스표 울면 찢; 리 {7-2 번지 외,0
460,0
## #4 게조니,0
김해군 *못 음면 리 27 - 2 번지 외,0
46,0
합성 검( 제조명,0
음면장,1
건축히가_신청시_농지전용히가_신청시,1
1,1
농지전용히가_통보,1
2,1
철부,1
사업계획서,1
국토이용계획_확인서,1
군청_산업과_허가증,1
토지대장등본,1
전용부담금,1
토지사용승락서,1
3,1
전용목적_달성일로부터_30일이내,1
농지전용허가표시판_및_착공통보서식,1
금웅기관,1
지역개발공채,1
대체농지조성비,1
기타,1
수신처,1
토지등기부등본,1
우리군,1
감독공무원,1
직위,1
,0
,0
,0
(농   축 _; 수협),0
,0
우리군(지적과) 에 지목변경 신청하여야 합니다.,0
구비하여 제출하신 다음서류는 철부하지 않으서도 티니다.,0
,0
,0
,0
(인감증명),0
,0
1부.,0
,0
다 음면 # 리 소>-2 번지 외 필지가 농지전용허가 되애 기에 통보하니 업무에 참고하기 바람.,0
별점 허가증사본에 명시된 허가조건 및 제반법구지 위반하지 암도록 지도감독에 철저지 기하고  착공 및 준공시 착공보고 및 준공보고클 징구하기.,0
아래와같이 임명하니 수시 점검하도록 조치 바람.,0
,0
농지전용히가증 사분 부.,0
내무과장(감사계)  재무과장  도시과장  환경보호과장  음면장,0
못?,0
,0
1334.1.,0
수신,1
문서번호,1
제목,1
리,1
성명,1
지목,1
법률,1
주소,1
지번,1
용도,1
청지,1
신청사항,1
농지관리위원회 심사확인서,1
의견서,1
청자,1
부서,1
담당,1
신청면적,1
농지전용허가신청서,1
지적,1
전화,1
우623-840 /김해군 주촌면 천곡리 728-2,0
(0525) 31-1485,0
구수진,0
주촌51300,0
김 해 군 수,0
능지전용허가신청서 승부,0
농지의 보전 및 이용에 관한 법률 제4조 및 동법 시행규칙 제6조 2항의 규정에 의하여 농지전용히가 신청서률 승부합니다,0
,0
,0
,0
,0
,0
,0
,0
답,0
4306,0
부구 현각동,0
1 부,0
1 부,0
$ 부,0
전용목적,1
문서번호,1
농지보전법,1
신청사항,1
위치,1
첨부서류,1
허가조건,1
신청인,1
제목,1
허가위치,1
면적,1
산업 51311184,0
농지전용히가 건의,0
농지보전 및 이용에관한 법률 제4조의 규정에의하여,0
궁해군 한림면 명통리 230 번지,0
김해군 한림면 명동리 그귀-그번지 외,0
'0/3,0
증기 발생기 제조업,0
김해군 한림면 명동리 23)-2 번지외,0
농지전용허가증 이면기재 '사항과 같음,0
문서,1
구비서류,1
농지전용허가 신청,1
위치,1
허가조건,1
철부,1
감독공무원,1
직위,1
지역개발공채,1
농지전용허가통보,1
,0
농지전용허가표시판 및 착공통보서식 1부.,0
우리군 환림음면 보동 리 237-2 번지 외 필지,0
한림 음면장은 별점 허가증사본에 명시된 허가조건 및 제반법규를 위반하지 않도록 지도감독에 철저히 기하고  착공 및 준공시 착공보고 및 준공보고를 장구하기 바라며 아래와 같이 감독공무원을 임명하니 수시 점검하도록 조치 바람.,0
한 팀 면 2업 경제계,0
농지전용허가증 사본 1부.,0
참조,1
수신,1
부,1
농지 전용허가 신청,1
문서번호,1
번호,1
처리기한,1
제목,1
시행일자,1
9 ./ ;35;,0
김 해 군 수,0
한림 51311- 그778,0
1994.,0
1099,0
산 업 과 장,0
농지 전용 허가 신청서,0
있어,0
농지 전용 허가 신청서 4부.,0
수신,1
담당자,1
끝,1
문서번호,1
제목,1
시행일자,1
내용,1
55142 ~2234,0
94.10.4,0
한림면 명동리 238번지,0
배병갑,0
공장설립 신고수리 통보,0
,0
주소,1
담당,1
수신,1
철부,1
문서번호,1
전용면적,1
신청사항,1
위치,1
허가면적,1
허가위치,1
